pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,first_review_at,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,milestone,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
261318,Fix manage models being improperly shown,closed,True,2025-08-12 19:35:21,2025-08-12 21:43:24,2025-09-24 12:47:27,lramos15,0.0,53,16,4,1,0,1,1.0,3.0,69,,0.0889236111111111,,2.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,40,397,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,53,16,22.0,9.0,16.0,0.0,0.0,4,69,4.0,0.0,1.0,6,51
261323,Handle errors when loading katex,closed,True,2025-08-12 20:11:55,2025-08-12 21:40:24,2025-08-12 21:40:24,mjbvz,0.0,9,6,1,1,1,0,1.0,1.0,15,,0.06144675925925926,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,32,13,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,9,6,2.0,2.0,1.0,0.0,0.0,1,15,1.0,0.0,8.0,5,2
261324,Move confirmation actions to bottom and tool bar to top,closed,True,2025-08-12 20:15:52,2025-08-12 22:16:59,2025-08-12 22:17:01,Tyriar,0.0,51,35,5,3,0,0,2.0,5.0,92,,0.08410879629629629,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,55,678,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,5.0,,,51,35,22.0,23.0,14.0,0.0,0.0,5,92,5.0,0.0,10.0,10,33
261327,Make new rules message italics,closed,True,2025-08-12 20:26:03,2025-08-12 21:42:02,2025-08-12 21:42:03,Tyriar,0.0,2,2,1,1,0,0,1.0,1.0,4,,0.0527662037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,30,14,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,2,2,3.0,3.0,1.0,0.0,0.0,1,4,1.0,0.0,10.0,5,2
261328,Disable js/ts for `chat-editing-text-model` files,closed,True,2025-08-12 20:39:19,2025-08-12 20:59:30,2025-08-12 20:59:30,mjbvz,0.0,2,0,1,1,1,0,1.0,1.0,2,,0.0140162037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,1.0,49,91,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,2,0,3.0,1.0,2.0,0.0,0.0,1,2,1.0,0.0,8.0,5,18
261330,Pick up latest ts for building VSCode,closed,True,2025-08-12 21:03:13,2025-08-12 21:42:14,2025-08-12 21:42:14,mjbvz,0.0,38,38,2,1,1,0,1.0,1.0,76,,0.02709490740740741,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,2.0,37,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,38,38,16.0,16.0,13.0,0.0,0.0,2,76,2.0,0.0,8.0,7,49
261333,Hook up API for `earliestShownDateTime`,closed,True,2025-08-12 21:41:18,2025-08-12 21:58:21,2025-08-12 21:58:22,benibenj,0.0,21,1,7,1,0,0,1.0,7.0,22,,0.01184027777777778,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,1.0,39,384,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,7.0,,,21,1,20.0,8.0,13.0,0.0,0.0,7,22,7.0,0.0,2.0,5,51
261335,Support clicking Custom NES Edit new,closed,True,2025-08-12 21:46:09,2025-08-12 22:17:34,2025-08-12 22:17:35,DonJayamanne,0.0,3,0,1,2,0,1,1.0,1.0,173,,0.02181712962962963,,2.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,36,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,3,0,2.0,1.0,1.0,0.0,0.0,1,173,1.0,0.0,2.0,6,49
261336,fix AI results available keybinding label and when,closed,True,2025-08-12 21:52:12,2025-08-12 22:11:36,2025-08-12 22:11:37,rzhao271,0.0,13,5,3,1,0,0,1.0,2.0,18,,0.01347222222222222,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,50,400,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,2.0,,,13,5,15.0,8.0,13.0,0.0,0.0,3,18,3.0,0.0,1.0,8,51
261339,Make sure katex gets included in web build,closed,True,2025-08-12 21:58:29,2025-08-12 22:19:45,2025-08-14 17:27:56,mjbvz,0.0,340,313,2,1,3,0,1.0,1.0,653,2025-08-14 13:57:28,0.01476851851851852,1.665960648148148,1.0,1.0,0.0,2.0,0.0,,0.0,2.0,42,13,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,340,313,4.0,4.0,2.0,0.0,0.0,2,653,2.0,0.0,8.0,8,2
261340,Ignore a few more files for web,closed,True,2025-08-12 22:03:04,2025-08-13 20:56:28,2025-08-13 20:56:28,mjbvz,0.0,5,0,1,1,1,0,0.0,1.0,5,,0.95375,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,31,49,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,5,0,4.0,1.0,2.0,0.0,0.0,1,5,1.0,0.0,8.0,7,7
261347,allow agent to run compound tasks,closed,True,2025-08-12 22:27:33,2025-08-13 18:02:05,2025-08-13 18:02:07,meganrogge,0.0,171,91,9,22,1,9,2.0,5.0,3033,2025-08-13 17:29:56,0.8156481481481481,0.7933217592592593,6.0,1.0,0.0,1.0,0.0,,1.0,0.0,33,259,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,5.0,,,171,91,51.0,40.0,20.0,0.0,0.0,9,3033,9.0,0.0,6.0,6,15
261350,Fix tooltips in new rule added links,closed,True,2025-08-12 22:37:24,2025-08-12 23:03:53,2025-08-12 23:03:54,Tyriar,0.0,7,2,1,1,0,0,1.0,1.0,9,,0.0183912037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,36,146,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,7,2,4.0,3.0,1.0,0.0,0.0,1,9,1.0,0.0,10.0,7,8
261354,hide working set by default,closed,True,2025-08-12 22:49:13,2025-08-12 23:16:30,2025-08-12 23:16:31,justschen,0.0,57,12,2,2,1,0,2.0,2.0,91,,0.01894675925925926,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,27,783,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,57,12,9.0,6.0,8.0,0.0,0.0,2,91,2.0,0.0,3.0,5,92
261361,Don't skip content parts after an empty thinking part,closed,True,2025-08-12 23:19:48,2025-08-13 04:46:08,2025-08-13 04:46:09,roblourens,0.0,13,13,1,1,0,0,1.0,1.0,26,,0.2266203703703704,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,53,357,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,13,13,13.0,6.0,5.0,0.0,0.0,1,26,1.0,0.0,1.0,9,51
261368,edits: initial implementation of edit approval/disapproval,closed,True,2025-08-13 00:30:31,2025-08-13 04:46:47,2025-08-13 04:46:48,connor4312,0.0,74,6,8,1,0,0,2.0,5.0,80,,0.177962962962963,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,58,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,5.0,,,74,6,28.0,14.0,18.0,0.0,0.0,8,80,8.0,0.0,0.0,6,49
261370,handle new thinking part shape,closed,True,2025-08-13 00:50:06,2025-08-13 04:47:29,2025-08-13 04:47:29,justschen,0.0,21,7,5,1,1,0,1.0,4.0,28,,0.164849537037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,30,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,4.0,,,21,7,12.0,12.0,6.0,0.0,0.0,5,28,5.0,0.0,3.0,5,49
261376,Add support Uri of different document in inlineCompletionItem,closed,True,2025-08-13 01:42:06,2025-08-14 10:12:23,2025-08-14 10:12:24,DonJayamanne,0.0,44,9,11,2,0,4,1.0,6.0,79,,1.354363425925926,,4.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,61,397,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,True,False,6.0,,,44,9,40.0,20.0,27.0,0.0,0.0,11,79,11.0,0.0,2.0,8,51
261381,Add mouse drag scrolling to scrollable element and hover widget,open,False,2025-08-13 02:04:42,,2025-08-18 08:37:27,LeftPhalange,0.0,82,1,4,3,1,0,1.0,3.0,4343,2025-08-13 02:05:37,,0.0006365740740740741,,,,1.0,0.0,,0.0,0.0,63,760,True,0.0,,1.0,,,,unknown,,1.0,False,False,False,False,False,False,3.0,,,82,1,14.0,5.0,9.0,0.0,0.0,4,4343,4.0,0.0,0.0,10,107
261383,Display NES for notebook cells on focus,closed,False,2025-08-13 02:19:50,2025-08-21 10:06:46,2025-08-21 10:06:46,DonJayamanne,0.0,22,0,1,1,2,0,1.0,1.0,22,2025-08-14 09:10:34,8.324259259259259,1.285231481481482,1.0,0.0,1.0,2.0,0.0,,0.0,0.0,39,397,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,22,0,9.0,1.0,4.0,0.0,0.0,1,22,1.0,0.0,2.0,7,51
261384,Avoid colorizing inline completion display label,closed,False,2025-08-13 02:21:55,2025-09-08 02:04:55,2025-09-08 02:04:55,DonJayamanne,0.0,6,3,2,1,0,3,1.0,2.0,9,2025-08-14 08:41:29,25.98819444444445,1.263587962962963,3.0,0.0,1.0,1.0,0.0,,0.0,0.0,48,344,True,0.0,,0.0,,,0.0,dirty,0.0,1.0,False,False,False,False,False,False,2.0,,,6,3,8.0,5.0,5.0,0.0,0.0,2,9,2.0,0.0,2.0,6,49
261390,view diffs between worktree and current workspace,closed,False,2025-08-13 04:12:10,2025-08-28 23:52:25,2025-08-28 23:52:25,nguyenchristy,0.0,101,2,3,8,0,5,2.0,2.0,477,,15.81961805555556,,4.0,0.0,1.0,1.472222222222222,0.0,,0.0,2.0,49,738,True,0.0,,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,101,2,18.0,4.0,14.0,0.0,0.0,3,477,3.0,0.0,0.0,7,80
261424,Move terminal confirm hover to side,closed,True,2025-08-13 09:34:51,2025-08-13 09:54:56,2025-08-13 09:54:57,Tyriar,0.0,2,2,1,1,0,0,1.0,1.0,4,,0.01394675925925926,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,35,361,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,2,2,2.0,2.0,1.0,0.0,0.0,1,4,1.0,0.0,10.0,6,52
261425,wait until earliestShownDateTime has passed,closed,True,2025-08-13 09:52:33,2025-08-13 10:19:22,2025-08-13 10:19:23,benibenj,0.0,5,0,1,1,0,0,1.0,1.0,5,,0.01862268518518519,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,43,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,5,0,2.0,1.0,1.0,0.0,0.0,1,5,1.0,0.0,2.0,5,0
261431,"Reuse terminal creator, refresh SI quality every reuse",closed,True,2025-08-13 10:10:53,2025-08-13 14:44:58,2025-08-13 14:44:59,Tyriar,0.0,24,2,2,1,0,0,1.0,2.0,26,,0.1903356481481482,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,54,16,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,24,2,8.0,4.0,5.0,0.0,0.0,2,26,2.0,0.0,10.0,8,3
261458,change setting name to minShowDelay,closed,True,2025-08-13 13:59:24,2025-08-13 14:46:17,2025-08-13 14:46:19,benibenj,0.0,9,9,3,1,0,0,1.0,3.0,18,,0.03255787037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,1.0,35,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,3.0,,,9,9,12.0,12.0,8.0,0.0,0.0,3,18,3.0,0.0,2.0,5,0
261463,dont delay explicitly triggered suggestions,closed,True,2025-08-13 14:54:04,2025-08-13 16:22:21,2025-08-13 16:22:22,benibenj,0.0,1,1,1,3,2,0,1.0,1.0,107,2025-08-13 15:35:20,0.06130787037037037,0.02865740740740741,2.0,1.0,0.0,2.0,0.0,,0.0,0.0,43,0,False,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,107,1.0,0.0,2.0,5,0
261479,Move action bar actions to provider,closed,True,2025-08-13 15:53:56,2025-08-13 16:22:48,2025-08-13 16:22:49,lramos15,0.0,40,36,1,1,0,0,1.0,1.0,76,,0.02004629629629629,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,35,457,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,40,36,7.0,10.0,4.0,0.0,0.0,1,76,1.0,0.0,1.0,6,70
261484,Attempt to fix Codespaces bug by declaring a default,closed,True,2025-08-13 16:32:46,2025-08-13 16:44:29,2025-08-13 16:44:30,TylerLeonhardt,0.0,2,3,1,1,0,0,1.0,1.0,5,,0.008136574074074074,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,52,401,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,2,3,3.0,4.0,1.0,0.0,0.0,1,5,1.0,0.0,1.0,9,51
261489,Fix compile of the github extension,closed,True,2025-08-13 17:09:25,2025-08-13 17:40:15,2025-08-13 17:40:15,mjbvz,0.0,4,7,2,1,1,0,2.0,1.0,11,,0.02141203703703704,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,35,44,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,4,7,4.0,6.0,2.0,0.0,0.0,2,11,2.0,0.0,8.0,6,8
261490,Exclude a few more files from published extensions,closed,True,2025-08-13 17:15:35,2025-08-13 18:01:42,2025-08-13 18:01:42,mjbvz,0.0,6,2,6,1,1,0,0.0,6.0,8,,0.03202546296296296,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,50,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,6.0,,,6,2,12.0,7.0,6.0,0.0,0.0,6,8,6.0,0.0,8.0,8,49
261491,"Wire up the mode (ask, edit, agent or custom) to `reportEditArc`",closed,True,2025-08-13 17:19:18,2025-08-13 17:49:58,2025-08-13 17:50:00,alexdima,0.0,74,26,14,1,0,0,1.0,8.0,100,,0.0212962962962963,,1.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,64,270,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,8.0,,,74,26,57.0,40.0,40.0,0.0,0.0,14,100,14.0,0.0,1.0,11,42
261492,Try adding layer to webview styles,closed,True,2025-08-13 17:23:56,2025-08-13 17:42:41,2025-08-13 17:42:41,mjbvz,0.0,4,2,1,1,1,0,1.0,1.0,6,,0.01302083333333333,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,34,359,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,4,2,4.0,3.0,3.0,0.0,0.0,1,6,1.0,0.0,8.0,6,51
261497,Add setting link for hover hiding delay,closed,True,2025-08-13 17:37:15,2025-08-13 18:58:24,2025-08-13 18:58:25,mjbvz,0.0,1,1,1,1,1,0,1.0,1.0,2,,0.05635416666666666,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,1.0,39,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,8.0,7,49
261500,Remove bower package intellisense from core,closed,True,2025-08-13 17:49:43,2025-08-13 19:25:01,2025-08-13 19:25:01,mjbvz,0.0,1,210,2,1,2,0,1.0,1.0,211,2025-08-13 17:53:35,0.06618055555555556,0.002685185185185185,3.0,2.0,1.0,2.0,0.0,,0.0,0.0,43,360,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,210,3.0,5.0,3.0,0.0,1.0,2,211,1.0,0.0,8.0,6,51
261503,Inline terminal WIP,open,False,2025-08-13 17:58:18,,2025-09-11 12:49:48,Tyriar,0.0,155,21,10,3,0,0,2.0,6.0,200,,,,,,,1.472222222222222,4.0,,0.0,0.0,19,361,True,0.0,October 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,6.0,,,155,21,45.0,24.0,20.0,1.0,0.0,10,200,9.0,0.0,10.0,3,52
261510,Detect sub-shell executions,closed,False,2025-08-13 19:06:44,2025-08-13 19:18:49,2025-08-13 19:18:49,Tyriar,0.0,63,7,2,1,1,0,1.0,2.0,70,2025-08-13 19:18:49,0.008391203703703705,0.008391203703703705,,,,1.0,0.0,,0.0,0.0,27,361,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,63,7,10.0,9.0,6.0,0.0,0.0,2,70,2.0,0.0,10.0,3,52
261514,Ensure default auto approved regexed check from start of sub-commands,closed,True,2025-08-13 19:41:25,2025-08-14 12:22:31,2025-08-14 12:22:33,Tyriar,0.0,8,8,1,1,0,0,1.0,1.0,16,,0.6952083333333333,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,1.0,69,361,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,8,8,4.0,4.0,2.0,0.0,0.0,1,16,1.0,0.0,10.0,10,52
261521,Fix coordinate typos in hoverWidget,open,False,2025-08-13 19:54:49,,2025-08-18 08:34:17,LeftPhalange,0.0,4,4,1,1,0,0,1.0,1.0,8,,,,,,,1.472222222222222,0.0,,0.0,0.0,35,502,True,0.0,,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,4,4,4.0,4.0,3.0,0.0,0.0,1,8,1.0,0.0,0.0,5,64
261535,Use setting links in a few more setting descriptions,closed,True,2025-08-13 21:46:12,2025-08-13 22:01:38,2025-08-13 22:01:38,mjbvz,0.0,7,7,3,1,1,0,1.0,2.0,14,,0.01071759259259259,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,2.0,52,344,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,7,7,10.0,10.0,7.0,0.0,0.0,3,14,3.0,0.0,8.0,9,49
261539,"When a task with problem matchers becomes idle, return those instead of using the LLM to evaluate the output",closed,True,2025-08-13 21:53:32,2025-08-14 00:14:18,2025-08-14 00:14:19,meganrogge,0.0,161,36,8,8,0,3,1.0,4.0,407,,0.09775462962962964,,4.0,1.0,0.0,1.472222222222222,1.0,,0.0,0.0,108,123,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,True,False,False,4.0,,,161,36,54.0,38.0,35.0,0.0,0.0,8,407,8.0,0.0,6.0,19,13
261543,Add `opportunityId` to `inlineCompletion.endOfLife`,closed,True,2025-08-13 22:23:35,2025-08-13 22:36:44,2025-08-13 22:36:45,alexdima,0.0,6,0,1,1,0,0,1.0,1.0,6,,0.009131944444444444,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,51,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,6,0,5.0,1.0,3.0,0.0,0.0,1,6,1.0,0.0,1.0,4,49
261544,fix extra border on changed files,closed,True,2025-08-13 22:33:52,2025-08-13 22:45:33,2025-08-13 22:45:34,justschen,0.0,1,0,1,1,1,0,1.0,1.0,1,,0.008113425925925927,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,33,398,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,3.0,6,51
261547,Revised context menu,closed,False,2025-08-13 22:46:55,2025-08-22 12:48:24,2025-08-26 02:45:39,eli-w-king,0.0,31,8,4,4,1,3,1.0,3.0,620,2025-08-14 12:22:08,8.584363425925925,0.5661226851851852,2.0,0.0,2.0,2.0,0.0,,0.0,0.0,20,897,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,3.0,,,31,8,14.0,11.0,6.0,0.0,0.0,4,620,4.0,0.0,0.0,3,122
261552,replaced copilot with chat sparkle icon in command center,closed,False,2025-08-13 23:10:15,2025-08-22 11:02:19,2025-08-26 02:45:46,eli-w-king,0.0,3,3,1,1,1,0,1.0,1.0,6,2025-08-14 08:04:53,8.49449074074074,0.3712731481481482,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,57,419,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,3,3,4.0,4.0,3.0,0.0,0.0,1,6,1.0,0.0,0.0,9,51
261565,"Revert ""TerminalTaskSystem: Fix addtion arguments for string command …",closed,True,2025-08-14 01:11:29,2025-08-14 01:35:44,2025-08-14 01:36:39,anthonykim1,0.0,46,45,1,1,1,0,1.0,1.0,91,2025-08-14 01:36:39,0.01684027777777778,0.01747685185185185,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,70,275,True,1.0,August 2025,0.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,46,45,9.0,6.0,3.0,0.0,0.0,1,91,1.0,0.0,1.0,9,16
261582,fix working spinner stuck,closed,True,2025-08-14 05:28:46,2025-08-14 06:35:19,2025-08-14 06:36:33,justschen,0.0,4,0,1,1,2,0,1.0,1.0,4,2025-08-14 06:36:33,0.04621527777777778,0.04707175925925926,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,25,398,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,1.0,,,4,0,2.0,1.0,1.0,0.0,0.0,1,4,1.0,0.0,3.0,4,51
261594,Change experiment mode from 'startup' to 'auto' for inline chat confi…,closed,True,2025-08-14 07:50:57,2025-08-14 08:24:17,2025-08-14 08:24:19,isidorn,0.0,2,2,1,1,0,0,1.0,1.0,4,,0.02314814814814815,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,70,411,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,2,2,3.0,3.0,2.0,0.0,0.0,1,4,1.0,0.0,1.0,11,52
261596,chat - update `isInternal` entitlement properly,closed,True,2025-08-14 07:59:28,2025-08-14 08:11:17,2025-08-14 08:11:18,bpasero,0.0,8,7,2,1,0,0,1.0,1.0,15,,0.008206018518518519,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,47,13,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,8,7,10.0,9.0,8.0,0.0,0.0,2,15,2.0,0.0,1.0,6,2
261600,make thinking tokens collapsible INLINE,closed,True,2025-08-14 08:39:38,2025-08-14 09:15:08,2025-08-14 09:15:09,justschen,0.0,74,35,4,2,2,0,2.0,3.0,113,2025-08-14 08:54:55,0.02465277777777778,0.01061342592592593,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,39,485,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,True,False,False,False,False,3.0,,,74,35,29.0,17.0,17.0,0.0,0.0,4,113,4.0,0.0,3.0,5,66
261619,Support registering views to the secondary side bar,closed,True,2025-08-14 10:25:56,2025-08-25 11:01:24,2025-08-25 11:01:25,benibenj,0.0,22,2,4,3,1,1,1.0,4.0,40,2025-08-14 11:15:50,11.02462962962963,0.03465277777777778,3.0,1.0,0.0,2.0,0.0,,0.0,0.0,51,438,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,4.0,,,22,2,11.0,6.0,7.0,1.0,0.0,4,40,3.0,0.0,2.0,8,51
261633,Revert addition of Uri to InlineCompletion,closed,True,2025-08-14 12:19:04,2025-08-14 15:21:52,2025-08-14 15:21:53,DonJayamanne,0.0,9,44,11,2,0,0,1.0,6.0,69,,0.1269444444444444,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,42,453,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,6.0,,,9,44,20.0,40.0,27.0,0.0,0.0,11,69,11.0,0.0,2.0,6,53
261635,debt - register disposable,closed,True,2025-08-14 12:47:49,2025-08-14 12:59:07,2025-08-14 12:59:08,bpasero,0.0,2,1,2,1,0,0,1.0,2.0,3,,0.007847222222222222,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,26,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,2.0,,,2,1,4.0,3.0,2.0,0.0,0.0,2,3,2.0,0.0,1.0,4,49
261637,chat - ensure chat view opens when using context actions (#261632),closed,True,2025-08-14 13:08:30,2025-08-14 15:28:23,2025-08-14 15:28:23,bpasero,0.0,4,3,1,1,0,0,1.0,1.0,7,,0.0971412037037037,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,66,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,4,3,3.0,3.0,1.0,0.0,0.0,1,7,1.0,0.0,1.0,11,49
261645,Modify LM api based on feedback,closed,True,2025-08-14 14:03:41,2025-08-14 20:59:45,2025-08-14 20:59:47,lramos15,0.0,111,157,14,7,0,1,1.0,11.0,39633,2025-08-14 16:48:55,0.2889351851851852,0.1147453703703704,2.0,1.0,0.0,1.0,3.0,,0.0,0.0,31,344,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,11.0,,,111,157,77.0,83.0,40.0,0.0,0.0,14,39633,14.0,0.0,1.0,6,49
261667,Update usages of EditorOption.lineHeight,closed,True,2025-08-14 17:03:31,2025-08-14 17:16:46,2025-08-14 17:16:47,bhavyaus,0.0,5,3,1,1,0,0,1.0,1.0,8,,0.00920138888888889,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,0.0,40,78,True,0.0,August 2025,0.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,5,3,5.0,4.0,4.0,0.0,0.0,1,8,1.0,0.0,1.0,4,2
261668,Git open file fix #261658,open,False,2025-08-14 17:13:07,,2025-08-15 12:28:01,fiskrt,0.0,2,2,1,1,0,0,1.0,1.0,4,,,,,,,1.472222222222222,0.0,,0.0,1.0,25,466,True,0.0,,1.0,,,,unknown,,1.0,False,True,False,True,False,False,1.0,,,2,2,3.0,3.0,1.0,0.0,0.0,1,4,1.0,0.0,0.0,5,69
261669,Also add katex to remote deps,closed,True,2025-08-14 17:27:32,2025-09-02 21:29:21,2025-09-02 21:29:21,mjbvz,0.0,27,0,2,1,1,0,1.0,1.0,27,,19.16792824074074,,1.0,1.0,0.0,1.472222222222222,0.0,,0.0,2.0,29,417,True,0.0,August 2025,1.0,,,,unknown,,1.0,False,False,False,False,False,False,1.0,,,27,0,6.0,2.0,4.0,0.0,0.0,2,27,2.0,0.0,8.0,6,50
