pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,additions,deletions,changed_files,commits,comments,review_comments,file_types_count,directories_count,total_changes,first_review_at,time_to_close_days,response_time_days,review_count,approval_count,change_request_count,reviewer_count,test_files_count,test_changes,doc_files_count,config_files_count,title_length,description_length,has_description,label_count,milestone,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,assignees_count,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,directories,language_types,file_types,lines_added,lines_deleted,segs_added,segs_deleted,segs_changed,files_added,files_deleted,files_changed,change_num,files_modified,is_core_member,prev_PRs,title_words,body_words
161541,Support Triton kernels in SAC region,closed,False,2025-08-26 20:53:05,2025-08-28 21:15:28,2025-08-28 21:16:32,soulitzer,0.0,94,1,2,6,16,2,1.0,2.0,39467,2025-08-26 21:14:20,2.015543981481482,0.01475694444444444,5.0,3.0,0.0,7.0,1.0,,0.0,0.0,36,771,True,7.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,2.0,,,94,1,9.0,3.0,7.0,0.0,0.0,2,39467,2.0,0.0,52.0,6,115
161543,Design: Auto-running code example outputs in PyTorch documentation (issue #6662)Design: Auto-running code example outputs in PyTorch documentation (issue #6662)Docs/gen example autotest,open,False,2025-08-26 20:54:10,,2025-09-04 15:22:46,DHANUSHRAJA22,0.0,267,0,1,2,3,0,1.0,1.0,723,2025-09-04 15:22:35,,8.769733796296297,,,,1.0,0.0,,1.0,0.0,185,2556,True,3.0,,True,,,,unknown,,0,False,True,True,True,True,False,1.0,,,267,0,2.0,1.0,1.0,1.0,0.0,1,723,0.0,0.0,0.0,21,328
161544,[dynamo] allow resume functions to have name in both freevars and varnames,closed,False,2025-08-26 21:20:41,2025-08-27 00:25:19,2025-08-27 00:26:21,williamwen42,0.0,19,5,2,1,4,0,1.0,2.0,24,2025-08-26 21:22:22,0.1282175925925926,0.001168981481481482,2.0,2.0,0.0,4.0,1.0,,0.0,0.0,74,413,True,5.0,,False,,,0.0,dirty,0.0,0,False,True,False,False,False,False,2.0,,,19,5,4.0,3.0,2.0,0.0,0.0,2,24,2.0,0.0,2.0,12,30
161545,Add test coverage to tf32 in max autotune mm configs,closed,False,2025-08-26 21:22:10,2025-09-01 20:46:54,2025-09-01 20:46:54,exclamaforte,0.0,36,2,1,4,12,0,1.0,1.0,54,2025-08-26 21:51:30,5.975509259259259,0.02037037037037037,1.0,1.0,0.0,4.0,1.0,,0.0,0.0,52,305,True,7.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,36,2,5.0,3.0,3.0,0.0,0.0,1,54,1.0,0.0,1.0,10,38
161546,[ONNX] Remove private members from torch.onnx,closed,False,2025-08-26 21:42:47,2025-09-02 16:31:27,2025-09-02 16:32:34,justinchuby,0.0,5,6,2,8,6,2,2.0,2.0,15175,2025-08-28 22:35:17,6.783796296296297,2.036458333333333,2.0,1.0,0.0,3.0,0.0,,0.0,0.0,45,309,True,6.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,2.0,,,5,6,6.0,7.0,5.0,0.0,0.0,2,15175,2.0,0.0,8.0,6,32
161547,[Flop Counter] Support tracing a decomposed custom triton kernel in torch op,open,False,2025-08-26 21:58:00,,2025-09-08 21:20:03,Lucaskabela,0.0,136,10,3,11,3,5,1.0,3.0,652,2025-08-26 23:02:42,,0.04493055555555556,6.0,0.0,0.0,2.0,1.0,,0.0,0.0,76,854,True,2.0,,False,,,,unknown,,0,False,False,False,False,False,False,3.0,,,136,10,11.0,5.0,8.0,0.0,0.0,3,652,3.0,0.0,18.0,12,118
161548,Ensure the comment id is always passed in to trymerge,closed,False,2025-08-26 22:03:50,2025-08-26 22:05:14,2025-08-26 22:05:15,ZainRizvi,0.0,15,13,2,1,1,0,2.0,2.0,28,,0.0009722222222222222,,,,,3.04663840096911,0.0,,0.0,1.0,53,94,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,15,13,7.0,5.0,2.0,0.0,0.0,2,28,2.0,0.0,9.0,10,10
161549,Ensure the comment id is always passed in to trymerge,closed,False,2025-08-26 22:06:03,2025-08-26 22:18:50,2025-08-26 22:18:50,ZainRizvi,0.0,15,13,2,1,1,0,2.0,2.0,28,,0.008877314814814815,,,,,3.04663840096911,0.0,,0.0,1.0,53,94,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,15,13,7.0,5.0,2.0,0.0,0.0,2,28,2.0,0.0,9.0,10,10
161550,[dynamo] Fix graph break registry loading in fbcode,closed,False,2025-08-26 22:06:27,2025-08-27 19:25:18,2025-08-27 19:26:22,williamwen42,0.0,33,20,2,1,6,0,1.0,2.0,53,2025-08-27 14:00:45,0.8880902777777778,0.6627083333333333,2.0,2.0,0.0,3.0,1.0,,0.0,0.0,51,352,True,6.0,,False,,,,unknown,,0,False,True,False,False,False,False,2.0,,,33,20,18.0,17.0,8.0,0.0,0.0,2,53,2.0,0.0,2.0,8,36
161551,Tianren/test,open,False,2025-08-26 22:09:04,,2025-08-27 02:28:25,tianrengao,0.0,80,17,6,13,2,0,2.0,5.0,423,,,,,,,3.04663840096911,2.0,,0.0,0.0,12,223,True,2.0,,False,,,,unknown,,0,False,True,False,False,False,False,5.0,,,80,17,31.0,20.0,22.0,0.0,0.0,6,423,6.0,0.0,0.0,1,21
161552,Ensure the comment id is always passed in to trymerge,closed,False,2025-08-26 22:10:26,2025-08-26 22:18:59,2025-08-26 22:18:59,ZainRizvi,0.0,15,13,2,1,1,0,2.0,2.0,28,,0.0059375,,,,,3.04663840096911,0.0,,0.0,1.0,53,94,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,15,13,7.0,5.0,2.0,0.0,0.0,2,28,2.0,0.0,9.0,10,10
161553,Ensure the comment id is always passed in to trymerge,closed,False,2025-08-26 22:11:43,2025-08-26 22:19:03,2025-08-26 22:19:03,ZainRizvi,0.0,15,13,2,1,1,0,2.0,2.0,28,,0.005092592592592593,,,,,3.04663840096911,0.0,,0.0,1.0,53,94,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,15,13,7.0,5.0,2.0,0.0,0.0,2,28,2.0,0.0,9.0,10,10
161554,Ensure the comment id is always passed in to trymerge,closed,False,2025-08-26 22:13:31,2025-08-26 22:18:41,2025-08-26 22:18:41,ZainRizvi,0.0,15,13,2,1,1,0,2.0,2.0,28,,0.003587962962962963,,,,,3.04663840096911,0.0,,0.0,1.0,53,94,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,15,13,7.0,5.0,2.0,0.0,0.0,2,28,2.0,0.0,9.0,10,10
161555,"[dynamo, 3.14] compile actual code in C dynamo",open,False,2025-08-26 22:15:59,,2025-09-25 00:23:21,williamwen42,0.0,201,35,4,6,1,0,3.0,1.0,126293,,,,,,,3.04663840096911,0.0,,0.0,0.0,46,481,True,4.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,201,35,37.0,28.0,25.0,0.0,0.0,4,126293,4.0,0.0,2.0,8,66
161556,Ensure the comment id is always passed in to trymerge,closed,False,2025-08-26 22:17:30,2025-08-26 22:18:33,2025-08-26 22:18:33,ZainRizvi,0.0,15,13,2,1,1,0,2.0,2.0,28,,0.0007291666666666667,,,,,3.04663840096911,0.0,,0.0,1.0,53,94,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,15,13,7.0,5.0,2.0,0.0,0.0,2,28,2.0,0.0,9.0,10,10
161557,[test][scan] refactor inductor test and prepare for adding bw tests,open,False,2025-08-26 22:19:23,,2025-09-19 12:12:57,ydwu4,0.0,44,15,1,4,1,0,1.0,1.0,105939,2025-09-19 12:12:57,,23.57886574074074,1.0,1.0,0.0,1.0,1.0,,0.0,0.0,67,347,True,4.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,True,1.0,,,44,15,9.0,8.0,2.0,0.0,0.0,1,105939,1.0,0.0,1.0,10,38
161558,Ensure the comment id is always passed in to trymerge,closed,False,2025-08-26 22:22:07,2025-08-27 19:53:30,2025-08-27 19:54:35,ZainRizvi,0.0,39,36,3,3,4,1,2.0,2.0,77,2025-08-27 18:02:25,0.8967939814814815,0.8196527777777778,3.0,2.0,0.0,4.0,1.0,,0.0,1.0,53,114,True,2.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,39,36,17.0,14.0,10.0,0.0,0.0,3,77,3.0,0.0,9.0,10,13
161559,[dynamic shapes] remove _maybe_guard_rel warnings,open,False,2025-08-26 22:23:17,,2025-08-27 20:10:19,pianpwk,0.0,6,7,1,1,1,0,1.0,1.0,13,2025-08-27 20:10:18,,0.9076504629629629,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,49,937,True,3.0,,False,,,,unknown,,0,False,True,False,False,False,False,1.0,,,6,7,4.0,4.0,3.0,0.0,0.0,1,13,1.0,0.0,4.0,5,102
161560,Check commit order,closed,False,2025-08-26 22:27:08,2025-08-29 16:23:01,2025-08-29 16:24:07,ZainRizvi,0.0,302,3,2,12,3,3,1.0,1.0,710,2025-08-27 15:42:37,2.747141203703704,0.7190856481481481,4.0,1.0,0.0,3.0,1.0,,0.0,0.0,18,104,True,2.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,302,3,11.0,5.0,7.0,0.0,0.0,2,710,2.0,0.0,9.0,3,11
161561,async_compile: Fix the wait method to actually wait,closed,False,2025-08-26 22:27:24,2025-08-27 21:35:36,2025-08-27 21:36:40,c00w,0.0,13,4,2,1,3,0,1.0,2.0,17,2025-08-26 23:29:09,0.9640277777777778,0.04288194444444444,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,51,879,True,5.0,,False,,,0.0,dirty,0.0,0,False,True,False,False,False,False,2.0,,,13,4,5.0,4.0,3.0,0.0,0.0,2,17,2.0,0.0,0.0,8,131
161564,fold to mm when row dimentions is small,open,False,2025-08-26 22:41:56,,2025-09-16 22:00:46,yushangdi,0.0,99,37,3,1,8,0,1.0,2.0,136,2025-08-27 00:31:00,,0.07574074074074075,1.0,0.0,0.0,3.0,2.0,,0.0,0.0,39,2573,True,4.0,,True,,,,unknown,,0,False,True,False,False,True,False,2.0,,,99,37,7.0,4.0,4.0,0.0,0.0,3,136,3.0,0.0,1.0,8,399
161565,[1/2]Add summary report for vllm build,closed,False,2025-08-26 22:42:50,2025-08-28 05:25:58,2025-08-28 05:27:02,yangw-dev,0.0,232,9,8,12,6,6,3.0,4.0,13053,2025-08-27 18:15:13,1.279953703703704,0.8141550925925926,7.0,1.0,0.0,3.0,0.0,,0.0,2.0,38,317,True,4.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,4.0,,,232,9,30.0,17.0,16.0,1.0,0.0,8,13053,7.0,0.0,2.0,6,20
161567,"Revert ""[Dynamo] Allow inlining into AO quantization modules (#152934)""",closed,False,2025-08-26 22:51:42,2025-08-27 03:33:07,2025-08-27 03:34:09,mlazos,0.0,0,16,2,1,3,0,1.0,2.0,16,2025-08-26 23:05:47,0.1954282407407407,0.009780092592592592,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,71,291,True,6.0,,False,,,,unknown,,0,False,True,False,False,False,False,2.0,,,0,16,2.0,4.0,2.0,0.0,0.0,2,16,2.0,0.0,0.0,9,22
161568,[dynamo] Correctly track mutation class source for MutableMappingVariable,closed,False,2025-08-26 22:59:13,2025-08-27 21:47:20,2025-08-27 21:48:24,anijain2305,0.0,19,11,3,3,3,3,1.0,2.0,38,2025-08-26 23:03:18,0.9500810185185186,0.002835648148148148,5.0,2.0,0.0,5.0,1.0,,0.0,0.0,73,320,True,5.0,,False,,,0.0,dirty,0.0,0,False,True,False,False,False,False,2.0,,,19,11,8.0,7.0,6.0,0.0,0.0,3,38,3.0,0.0,5.0,8,27
161570,[benchmarks] Skip mobilenetv3_large_100 in CI for accuracy,closed,False,2025-08-26 23:13:13,2025-08-27 03:44:07,2025-08-27 03:45:10,anijain2305,0.0,2,0,1,1,6,0,1.0,1.0,2,2025-08-26 23:16:29,0.188125,0.002268518518518519,2.0,2.0,0.0,4.0,0.0,,0.0,0.0,58,450,True,6.0,,False,,,0.0,dirty,0.0,0,False,True,False,False,False,False,1.0,,,2,0,2.0,1.0,1.0,0.0,0.0,1,2,1.0,0.0,5.0,7,54
161571,[MTIA] Add MTIA dispatch for kernel foreach_maximum(Add D80022242 back),closed,False,2025-08-26 23:23:16,2025-09-19 05:57:12,2025-09-19 05:58:17,DoubleBiao,0.0,1,0,1,1,16,0,1.0,1.0,1,2025-08-26 23:36:11,23.27356481481482,0.008969907407407407,1.0,1.0,0.0,4.0,0.0,,0.0,1.0,71,161,True,6.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,0,2.0,1.0,1.0,0.0,0.0,1,1,1.0,0.0,0.0,9,16
161572,Update Kineto submodule,closed,False,2025-08-26 23:37:59,2025-09-04 22:35:06,2025-09-04 22:35:06,sraikund16,0.0,1,1,1,2,23,0,0.0,1.0,4,2025-08-27 00:37:10,8.956331018518519,0.04109953703703704,2.0,2.0,0.0,5.0,0.0,,0.0,0.0,23,33,True,7.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,4,1.0,0.0,4.0,3,3
161573,[ez] Improve formatting in error messages for dynamic shapes,closed,False,2025-08-26 23:47:32,2025-08-28 23:53:01,2025-08-29 02:28:03,justinchuby,0.0,2,2,1,1,6,0,1.0,1.0,4,2025-08-28 23:37:03,2.003807870370371,1.992719907407407,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,60,159,True,5.0,,False,,,,unknown,,0,False,False,False,True,False,False,1.0,,,2,2,3.0,3.0,2.0,0.0,0.0,1,4,1.0,0.0,8.0,9,25
161574,[DTensor] Wrap sharding prop error with contextual exception,closed,False,2025-08-26 23:56:29,2025-08-28 15:56:17,2025-08-28 15:57:22,wconstab,0.0,8,10,3,4,10,0,1.0,2.0,17466,2025-08-27 00:10:47,1.666527777777778,0.009930555555555555,2.0,2.0,0.0,4.0,2.0,,0.0,0.0,60,4808,True,5.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,2.0,,,8,10,8.0,7.0,4.0,0.0,0.0,3,17466,3.0,0.0,53.0,8,398
161575,Add MTIA to floor_divide op,closed,False,2025-08-27 00:11:11,2025-08-29 20:39:33,2025-08-29 20:40:35,trirpi,0.0,1,1,1,1,15,0,1.0,1.0,2,2025-08-27 00:16:32,2.853032407407408,0.003715277777777778,2.0,2.0,0.0,4.0,0.0,,0.0,1.0,27,163,True,5.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,5,20
161576,Allow parallel start NUMA binding,closed,False,2025-08-27 00:12:48,2025-08-28 01:16:02,2025-08-28 01:17:05,pdesupinski,0.0,25,72,6,3,6,0,1.0,6.0,97,2025-08-27 01:02:55,1.043912037037037,0.03480324074074074,1.0,1.0,0.0,2.0,1.0,,0.0,0.0,33,1692,True,6.0,,False,,,,unknown,,0,False,False,False,False,True,False,6.0,,,25,72,24.0,32.0,21.0,0.0,0.0,6,97,6.0,0.0,0.0,5,215
161577,Ensure the comment id is always passed in to trymerge,closed,False,2025-08-27 00:59:50,2025-08-27 15:22:32,2025-08-27 15:22:32,ZainRizvi,0.0,313,36,4,1,1,0,2.0,2.0,349,,0.5990972222222222,,,,,3.04663840096911,2.0,,0.0,1.0,53,154,True,1.0,,False,,,0.0,dirty,0.0,0,False,False,False,False,False,False,2.0,,,313,36,19.0,15.0,11.0,1.0,0.0,4,349,3.0,0.0,9.0,10,12
161578,Add failing tests for supportible dtensor view ops,open,False,2025-08-27 01:00:40,,2025-08-27 14:09:54,wconstab,0.0,35,0,1,1,1,3,1.0,1.0,35,2025-08-27 04:48:13,,0.1580208333333333,3.0,0.0,0.0,2.0,1.0,,0.0,0.0,50,162,True,2.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,1.0,,,35,0,2.0,1.0,1.0,0.0,0.0,1,35,1.0,0.0,53.0,8,18
161582,[AOTI-FX] Enhance launch grid FloorDiv replacement using sympy.together. ,closed,False,2025-08-27 01:03:57,2025-08-27 21:31:31,2025-08-27 21:32:33,blaine-rister,0.0,40,4,2,5,6,0,1.0,2.0,36925,2025-08-27 15:02:32,0.8524768518518518,0.5823495370370371,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,73,697,True,6.0,,False,,,,unknown,,0,False,False,True,False,False,False,2.0,,,40,4,9.0,6.0,5.0,0.0,0.0,2,36925,2.0,0.0,1.0,8,105
161583,Memory pool support for Caching Host Allocator.,open,False,2025-08-27 01:04:48,,2025-08-30 07:06:00,galv,0.0,1252,17,10,2,11,0,4.0,6.0,121700,2025-08-27 02:14:31,,0.04841435185185185,1.0,0.0,0.0,3.0,1.0,,0.0,0.0,47,2892,True,3.0,,True,,,,unknown,,0,False,False,False,False,False,False,6.0,,,1252,17,38.0,18.0,23.0,0.0,0.0,10,121700,10.0,0.0,1.0,7,432
161585,[2/2]Add summary report for vllm build and test ,open,False,2025-08-27 01:21:44,,2025-08-29 21:01:36,yangw-dev,0.0,241,32,9,18,1,0,2.0,4.0,11758,,,,,,,3.04663840096911,4.0,,0.0,1.0,48,94,True,2.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,4.0,,,241,32,40.0,28.0,24.0,0.0,0.0,9,11758,9.0,0.0,2.0,8,9
161586,Add inline fast paths for SymInt operators,closed,False,2025-08-27 01:24:26,2025-09-03 06:54:50,2025-09-03 06:55:54,swolchok,0.0,359,41,4,5,12,2,3.0,3.0,69800,2025-08-27 20:15:20,7.229444444444445,0.7853472222222222,3.0,1.0,0.0,3.0,2.0,,0.0,0.0,42,803,True,5.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,3.0,,,359,41,18.0,14.0,10.0,0.0,0.0,4,69800,4.0,0.0,130.0,7,96
161587,[Intel GPU] Update Intel triton for Flex Attention performance improvements.,closed,False,2025-08-27 01:29:10,2025-08-27 10:41:14,2025-08-27 10:41:14,etaf,0.0,1,1,1,1,1,0,1.0,1.0,2,,0.3833796296296296,,,,,3.04663840096911,0.0,,1.0,0.0,76,0,False,4.0,,True,,,,unknown,,0,False,False,False,True,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,10,0
161588,Add C++ function to accelerate DTensor.__new__,closed,False,2025-08-27 01:48:21,2025-09-04 22:55:41,2025-09-04 22:55:41,swolchok,0.0,25,7,2,2,4,2,2.0,2.0,17532,2025-08-27 02:03:15,8.880092592592593,0.01034722222222222,4.0,3.0,0.0,4.0,0.0,,0.0,0.0,46,737,True,3.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,2.0,,,25,7,5.0,3.0,3.0,0.0,0.0,2,17532,2.0,0.0,130.0,6,121
161589,[RELAND] Close some sources of fake tensor leakage,closed,False,2025-08-27 03:27:22,2025-09-01 15:30:10,2025-09-01 15:30:11,tugsbayasgalan,0.0,240,31,5,5,18,11,2.0,5.0,299,2025-08-27 03:30:15,5.501944444444445,0.002002314814814815,9.0,1.0,0.0,6.0,1.0,,1.0,0.0,50,1219,True,8.0,,False,,,1.0,unstable,0.0,0,False,True,False,False,False,False,5.0,,,240,31,22.0,13.0,11.0,0.0,0.0,5,299,5.0,0.0,27.0,8,162
161590,Add torch.Tensor._make_dtensor to accelerate DTensor.__new__ further,closed,False,2025-08-27 04:17:26,2025-09-05 18:43:44,2025-09-05 18:44:50,swolchok,0.0,153,77,4,6,10,12,2.0,4.0,69739,2025-08-27 21:43:30,9.601597222222223,0.7264351851851852,11.0,1.0,0.0,7.0,0.0,,0.0,0.0,68,561,True,5.0,,False,,,1.0,unstable,0.0,0,False,False,False,True,False,False,4.0,,,153,77,12.0,7.0,7.0,0.0,0.0,4,69739,4.0,0.0,130.0,6,75
161591,Don't call check_has_torch_dispatch in THPVariable_NewWithVar if we already know,closed,False,2025-08-27 04:17:30,2025-09-08 16:28:12,2025-09-08 16:28:13,swolchok,0.0,22,5,1,7,5,0,1.0,1.0,69656,2025-09-02 21:44:42,12.50743055555555,6.727222222222222,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,80,460,True,3.0,,False,,,,unknown,,0,False,False,False,False,False,False,1.0,,,22,5,6.0,6.0,5.0,0.0,0.0,1,69656,1.0,0.0,130.0,9,59
161592,"Revert ""Back out ""Refactor CUDAAllocatorConfig to reuse AcceleratorAllocatorConfig (#150312)"" (#161002)""",closed,False,2025-08-27 04:27:09,2025-08-29 15:08:51,2025-08-29 15:08:51,guangyey,0.0,160,495,4,2,3,0,2.0,1.0,908,2025-08-27 16:34:40,2.445625,0.5052199074074074,,,,1.0,0.0,,0.0,2.0,104,268,True,3.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,True,1.0,,,160,495,54.0,58.0,11.0,0.0,0.0,4,908,4.0,0.0,1.0,10,20
161593,"Revert ""Back out ""Deprecate overleap functions in CUDAAllocatorConfig, use AcceleratorAllocatorConfig instead (#156165)"" (#160999)""",closed,False,2025-08-27 04:27:17,2025-08-29 15:08:43,2025-08-29 15:08:43,guangyey,0.0,42,44,5,2,3,0,2.0,4.0,339,2025-08-27 16:34:46,2.445439814814815,0.5051967592592592,,,,1.0,0.0,,0.0,1.0,131,268,True,3.0,,False,,,1.0,unstable,0.0,0,False,False,False,False,False,False,4.0,,,42,44,34.0,29.0,25.0,0.0,0.0,5,339,5.0,0.0,1.0,13,20
161594,Change back logic of roundup_power2_divisions,closed,False,2025-08-27 04:27:24,2025-09-15 05:49:54,2025-09-15 05:49:54,guangyey,0.0,9,6,2,3,2,0,1.0,2.0,13753,2025-08-27 16:34:52,19.05729166666667,0.5051851851851852,,,,1.0,1.0,,0.0,2.0,45,338,True,3.0,,False,,,1.0,clean,0.0,0,False,True,False,False,False,False,2.0,,,9,6,6.0,5.0,3.0,0.0,0.0,2,13753,2.0,0.0,1.0,5,39
161595,Add C++ function for torch.distributed.tensor._op_schema.is_view_op,closed,False,2025-08-27 05:51:47,2025-09-08 16:28:13,2025-09-08 16:29:20,swolchok,0.0,12,4,3,6,9,0,3.0,3.0,69649,2025-08-27 20:02:17,12.44196759259259,0.590625,2.0,2.0,0.0,4.0,0.0,,0.0,0.0,67,764,True,6.0,,False,,,,unknown,,0,False,False,False,False,False,False,3.0,,,12,4,6.0,4.0,3.0,0.0,0.0,3,69649,3.0,0.0,130.0,5,108
161596,Remove logger.debug statements in DTensor dispatch,closed,False,2025-08-27 05:51:51,2025-09-11 06:58:38,2025-09-11 06:58:40,swolchok,0.0,0,35,2,8,10,3,1.0,2.0,99661,2025-08-27 20:01:04,15.04637731481482,0.5897337962962963,5.0,2.0,0.0,5.0,1.0,,0.0,0.0,50,629,True,5.0,,False,,,1.0,unstable,0.0,0,False,True,False,False,False,False,2.0,,,0,35,2.0,7.0,5.0,0.0,0.0,2,99661,2.0,0.0,130.0,6,91
161597,Add new_zeros dtype variant to the shim and as a stable op,closed,False,2025-08-27 06:18:04,2025-08-28 13:57:27,2025-08-28 14:20:19,janeyx99,0.0,74,1,6,1,10,0,3.0,6.0,75,2025-08-27 21:48:10,1.319016203703704,0.6459027777777778,1.0,1.0,0.0,2.0,3.0,,0.0,0.0,58,31,True,5.0,,False,,,,unknown,,0,False,False,False,False,False,False,6.0,,,74,1,15.0,7.0,9.0,0.0,0.0,6,75,6.0,0.0,69.0,12,7
161598,Update torch-xpu-ops commit pin,open,False,2025-08-27 07:10:18,,2025-08-29 06:39:12,guangyey,0.0,1,1,1,3,1,1,1.0,1.0,4605,2025-08-28 18:34:39,,1.475243055555556,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,31,94,True,4.0,,False,,,1.0,unstable,1.0,0,False,False,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,4605,1.0,0.0,1.0,4,9
161599,[unflatten] Fix test by supporting both MappingKey anf GetAttrKey,closed,False,2025-08-27 08:25:55,2025-08-29 10:08:41,2025-08-29 10:09:44,malaybag,0.0,1,1,1,1,15,0,1.0,1.0,2,2025-08-27 16:16:31,2.071365740740741,0.3268055555555556,1.0,1.0,0.0,3.0,0.0,,0.0,0.0,65,101,True,5.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,1,1,2.0,2.0,1.0,0.0,0.0,1,2,1.0,0.0,0.0,9,13
161600,[Intel GPU] Enable tensor memory descriptor in triton template for XPU.,closed,False,2025-08-27 08:34:27,2025-08-28 12:40:02,2025-08-28 12:59:30,etaf,0.0,21,3,5,2,3,0,2.0,4.0,40,2025-08-28 01:07:57,1.170543981481482,0.6899305555555556,2.0,2.0,0.0,4.0,1.0,,1.0,0.0,71,375,True,7.0,,True,,,,unknown,,0,False,False,False,False,False,False,4.0,,,21,3,12.0,8.0,6.0,0.0,0.0,5,40,5.0,0.0,0.0,11,46
161601,[3/N] Enable 6 fsdp test on Intel GPU,closed,False,2025-08-27 08:45:21,2025-09-06 16:47:17,2025-09-06 16:48:19,daisyden,0.0,63,49,6,32,6,4,1.0,1.0,227597,2025-08-27 09:11:28,10.33467592592593,0.01813657407407408,6.0,2.0,0.0,4.0,6.0,,0.0,0.0,37,888,True,11.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,63,49,57.0,51.0,47.0,0.0,0.0,6,227597,6.0,0.0,1.0,8,102
161602,[inductor] check block options after broadcasting and singleton dims have been removed,closed,False,2025-08-27 09:38:57,2025-08-30 08:10:53,2025-08-30 08:11:56,kundaMwiza,0.0,17,14,2,1,5,0,1.0,2.0,31,2025-08-27 11:11:32,2.938842592592593,0.06429398148148148,1.0,1.0,0.0,3.0,1.0,,0.0,0.0,86,785,True,6.0,,True,,,,unknown,,0,False,False,False,False,False,False,2.0,,,17,14,5.0,7.0,2.0,0.0,0.0,2,31,2.0,0.0,0.0,12,88
161603,[OpenReg] Rename cpu_fallback_blacklist to cpu_fallback_blocklist,closed,False,2025-08-27 09:43:13,2025-08-30 13:21:31,2025-08-30 13:21:32,FFFrog,0.0,2,2,1,3,4,0,1.0,1.0,10955,2025-08-29 20:51:07,3.151597222222222,2.463819444444444,1.0,1.0,0.0,2.0,1.0,,0.0,0.0,65,240,True,3.0,,False,,,1.0,clean,0.0,0,False,False,False,False,False,False,1.0,,,2,2,3.0,3.0,1.0,0.0,0.0,1,10955,1.0,0.0,3.0,5,24
161604,port distributed tensor test files for Intel GPU,closed,False,2025-08-27 09:55:55,2025-09-04 07:49:29,2025-09-04 07:50:33,wincent8,0.0,16,10,3,15,7,2,1.0,1.0,126,2025-09-02 03:03:47,7.912199074074074,5.713796296296296,4.0,2.0,0.0,5.0,3.0,,0.0,0.0,48,359,True,9.0,,True,,,,unknown,,0,False,False,False,False,False,False,1.0,,,16,10,15.0,13.0,12.0,0.0,0.0,3,126,3.0,0.0,0.0,8,56
161605,[MPS] Fix batch_normboardcast error on mps,closed,False,2025-08-27 09:56:48,2025-08-30 03:16:31,2025-08-30 03:16:31,can-gaa-hou,0.0,27,8,1,1,1,0,1.0,1.0,35,,2.722025462962963,,,,,3.04663840096911,0.0,,0.0,0.0,42,20,True,2.0,,True,,,,unknown,,0,False,True,False,False,False,False,1.0,,,27,8,5.0,4.0,3.0,0.0,0.0,1,35,1.0,0.0,0.0,6,2
